
Omp Trans, +32 2 395 76 70,Société de transport routier," Allée de Salmonsart 6, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,http://www.omptrans.com/,
Evrard Thierry,,Société de transport routier," Chau. d'Enghien 167, 7060 Soignies, Belgique",Soignies,,
Agence de location Lift Express et Loca Grue La Louvière, +32 65 88 44 15,Services de déménagement et de stockage," Rue de Neufvilles 24, 7060 Soignies, Belgique",Soignies,https://loca-lift.com/mons/,
Transports Spataro, +32 64 37 17 15,Société de transport routier," Rue Grande 4, 7110 Boussoit, Belgique",Boussoit,http://www.spataro-transports.be/,
S.t.t, +32 64 67 79 40,Service de transport," Rte du Grand Peuplier 27, 7110 La Louvière, Belgique",La Louvière,http://www.stt.be/,
Transports Decoster & Cie,,Société de transport routier," Rue de la Villa Romaine 4, 7822 Ath, Belgique",Ath,https://www.knulog.be/,
Tbs Transport, +32 489 57 90 19,Service de transport," Chau. d'Ath 165, 7850 Enghien, Belgique",Enghien,https://tbs-transport.be/,
T&M TRANSPORT SRL, +32 493 98 01 23,Société de transport routier," Clos Julienne Moulinasse 3, 7850 Enghien, Belgique",Enghien,,
Micka transport express, +32 489 02 93 67,Service de livraison des courses," Cité Vital Parée, 7062 Soignies, Belgique",Soignies,,
Box my Box Soignies, +32 470 12 57 60,Garde-meubles en libre-service," Rue Marcas 18, 7060 Soignies, Belgique",Soignies,https://boxmyboxsoignies.be/,
DPD Point relais Pickup,,Coursier," Rue G. Wincqz 232, 7060 Soignies, Belgique",Soignies,https://www.dpd.com/be/fr/contact/?utm_medium=maps&utm_source=google&utm_campaign=pickup-shop&business_unit=dpd-be,
Charly's Company S.R.L, +32 499 39 34 22,Service ambulancier," Avenue des Primevères 5, 7190 Écaussinnes, Belgique",Écaussinnes,https://charlyscompany.be/,
Vinted Go Parcel Shop,,Service de livraison," Rue G. Wincqz 224, 7060 Soignies, Belgique",Soignies,https://vintedgo.com/en/carrier-locations?selected_point=126269,
Mory & Cie sa,,Services de déménagement et de stockage," Chem. des Errauves 5, 7063 Soignies, Belgique",Soignies,http://www.morymoving.com/,
Locker Mondial Relay,,Casier à colis," Chau. de Mons, 7060 Soignies, Belgique",Soignies,https://www.mondialrelay.be/,
Hecny Logistics Belgium - BLC, +32 67 55 66 47,Entrepôt," Allée de Salmonsart 1, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://hecnybenelux.com/,
OldBus,,Compagnie d'autobus," Rue de Namur 2, 7061 Soignies, Belgique",Soignies,,
Navette aéroport, +32 495 51 61 61,Service de navette aéroport," 7060 Soignies, Belgique",Soignies,http://www.navette61.com/,
TRANSPORTS BOULARD - TRUST TRUCKS COMPANY, +32 479 56 85 09,Société de transport international de marchandises," Rue de Belle Vue 54/2, 7370 Dour, Belgique",Dour,http://trust-trucks.be/,
Tailormade Logistics Ghlin, +32 9 326 95 30,Service logistique," Rte de Wallonie 138A, 7011 Saint-Ghislain, Belgique",Saint-Ghislain,https://www.tailormade-logistics.com/home?utm_source=googlemaps&utm_medium=profile&utm_term=ghlin&utm_campaign=google+business+profile+ghlin,
Van Mieghem Logistics, +32 2 390 05 06,Service logistique," Av. Ernest Solvay 88, 1480 Saintes, Belgique",Saintes,http://www.vanmieghem.com/,
Koba Express, +32 64 22 70 04,Service de transport," Rue Charles Richet 12, 7180 Seneffe, Belgique",Seneffe,http://www.kobaexpress.be/,
Transport Destrijker, +32 67 22 14 14,Service de transport," Av. Jean Mermoz 33, 6041 Charleroi, Belgique",Charleroi,,
VIR - BRUXELLES, +32 67 53 01 00,Société de transport routier," Rue du Travail 2, 1400 Nivelles, Belgique",Nivelles,http://www.vir.fr/,
TransNavettes SRL, +32 474 81 74 43,Société de transport routier," Rue Lecat 11/13, 7100 La Louvière, Belgique",La Louvière,https://transnavettes.be/,
Van Mieghem Logistics, +32 2 390 05 06,Service logistique," Rue de la Filature 25, 1480 Tubize, Belgique",Tubize,http://www.vanmieghem.com/,
"FAST GROUP by GTL ÉVASION -- Silly, Rebecq", +32 2 772 24 01,Service de chauffeur privé," Chau. d'Enghien 13, 7830 Silly, Belgique",Silly,https://www.fastgroup.be/,
@ffaires & Evasion, +32 476 58 77 73,Aéroport," Chem. de Graty 10, 7060 Soignies, Belgique",Soignies,https://www.affairesetevasion.be/,
Dick frères S.A., +32 2 355 61 08,Compagnie de transport ferroviaire," Rue Henri La Fontaine, 1480 Tubize, Belgique",Tubize,http://www.dickfreres.com/,
G-EZ CONTAINER, +32 495 94 38 79,Service de gestion des déchets,,Soignies,https://www.g-ez-container.be/,
HR TRANSPORT, +32 479 63 29 26,Société de transport routier," Chau. Paul Houtart 88, 7110 La Louvière, Belgique",La Louvière,,
GDH, +32 487 44 55 54,Société de transport routier,,Soignies,,
Transportout, +32 497 42 93 62,Service de transport," Chem. de la Ferme 40, 7050 Jurbise, Belgique",Jurbise,,
Transports Debruxelles, +32 473 34 13 18,Société de transport international de marchandises," Rue du Grand Caillou, 7050 Jurbise, Belgique",Jurbise,,
Transport Feremans, +32 498 68 49 68,Service de livraison," Rue de la Liberté 2b, 6040 Charleroi, Belgique",Charleroi,https://m.facebook.com/groups/875742806123765/?ref=share,
Transports Tilmant & Fils, +32 71 49 60 90,Société de transport international de marchandises," Rue Antoine de Saint-Exupéry 2, 6041 Charleroi, Belgique",Charleroi,https://transports-tilmant.be/,
Wiljoe Transports, +32 71 45 47 71,Société de transport routier," Rue des Vallées 24, 6180 Courcelles, Belgique",Courcelles,,
Transports Jurion, +32 486 43 26 01,Société de transport routier," Rue de Seneffe 60, 7180 Courcelles, Belgique",Courcelles,https://transportsjurion.be/contact.php,
TDS, +32 67 64 52 70,Services de déménagement et de stockage," Rue du Progrès 6-8, 1400 Nivelles, Belgique",Nivelles,http://www.tds.be/,
Dumenil et Fils, +32 65 82 28 83,Société de transport routier," Av. François André 18, 7012 Mons, Belgique",Mons,https://www.transport-dumenil.be/,
S.t.m., +32 64 54 93 85,Service de location d'autobus," Chaussée de Mons 55, 7180 Seneffe, Belgique",Seneffe,,
Navettes-TC navette aéroport Gares Ath Mons Tournai, +32 472 85 39 97,Service de navette aéroport," Av. du Bois du Roy 29, 7800 Ath, Belgique",Ath,http://www.navettes-tc.be/,
Stef Belgique, +32 2 466 33 55,Société de transport routier," Av. Zénobe Gramme 13, 1480 Saintes, Belgique",Saintes,http://www.stef.com/Belgique,
Dépôt du TEC de Baulers, +32 10 23 53 53,Société de transport routier," Av. de l'Europe 2, 1401 Nivelles, Belgique",Nivelles,http://letec.be/,
Hainaut Transport & Trading, +32 65 78 38 42,Service de location d'autobus," Rue des Vaches 77, 7390 Quaregnon, Belgique",Quaregnon,http://www.ht-t.be/,
UPS Access Point,,Services d'expédition et de livraison," Chau. d'Enghien 170, 7060 Soignies, Belgique",Soignies,https://www.ups.com/be/en/services/e-commerce/access-point-network.page,
Transports G. Wynant & Fils SPRL, +32 68 28 62 66,Société de transport international de marchandises," Chau. de Valenciennes 58, 7801 Ath, Belgique",Ath,,
Voyages Degreve sa, +32 68 28 35 01,Compagnie d'autobus," Chem. des Peupliers 40, 7800 Ath, Belgique",Ath,https://www.voyagesdegreve.be/,
Sateba Prefarails SA, +32 67 89 29 80,Fournisseur d'équipements pour chemins de fer," Chem. Corbisier 4, 7060 Soignies, Belgique",Soignies,,
Transports Francoise Michel, +32 64 54 18 55,Société de transport routier," Pré Saint-Jean 25, 7180 Seneffe, Belgique",Seneffe,,
Agence de location Lift Express & Loca Grue - Mons, +32 478 69 57 40,Services de déménagement et de stockage,,Soignies,http://liftservicemons.be/,
Transports Jérémie-Lefèvre, +32 64 22 57 48,Société de transport routier," Rue Jean Jaurès 160, 7100 La Louvière, Belgique",La Louvière,,
Transpossible Group, +32 485 34 09 97,Société de transport routier,,Soignies,,
"Navette Aeroport Devos (Mons,Jurbise,Lens,Ath)", +32 485 15 01 20,Service de navette aéroport," Rue du Blanc Chemin 22/B, 7011 Mons, Belgique",Mons,https://www.navette-devos.be/,
Euro Trafic, +32 71 34 02 02,Société de transport routier," Av. de Heppignies 8, 6220 Heppignies, Belgique",Heppignies,http://www.euro-trafic.be/,
GOLIFT, +32 498 59 05 08,Entreprise de déménagement," Av. du Bois 25, 7170 Manage, Belgique",Manage,https://golift.be/,
Transport Schoonheyt & Fils sa, +32 2 384 47 77,Société de transport routier," Chau. de Tubize 164, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Nekto, +32 67 33 22 72,Association ou organisation," Chem. du Clypot 3, 7063 Soignies, Belgique",Soignies,http://www.nekto.be/,
TFS Transport, +32 475 61 39 78,Société de transport routier," Rue Wilhem Michaux 9, 6210 Frasnes-lez-Gosselies, Belgique",Frasnes-lez-Gosselies,https://www.tfstransport.be/,
Keolis - Voyages Lenoir, +32 65 34 61 13,Compagnie d'autobus," Rue du Grand Courant 30, 7033 Mons, Belgique",Mons,https://www.keolis.be/,
Déménagements LEMORT sprl, +32 65 82 22 15,Entreprise de déménagement," Pl. de Jéricho 53, 7012 Mons, Belgique",Mons,https://www.lemort.be/,
Sprint Phil, +32 497 61 72 36,Coursier," Rue Jules Hoyois 47, 7022 Mons, Belgique",Mons,https://www.sprintphil.be/,
Equi Transport Crombé, +32 477 89 99 03,Association ou organisation," Pavé d'Ath 2, 7830 Silly, Belgique",Silly,http://www.pyc-rental.be/,
Transports Cobra SPRL, +32 475 34 25 69,Service de livraison," Av. Noël Depret, 7334 Saint-Ghislain, Belgique",Saint-Ghislain,,
L'Obrecheuil,,Port fluvial," Chem. des Roquettes 3, 7061 Soignies, Belgique",Soignies,,
KB Services, +32 499 35 01 26,Jardinier,,Soignies,,
DRTA, +32 67 64 94 77,Centre de recyclage," Rue Hergé 5, 7060 Soignies, Belgique",Soignies,http://drta.be/,
Decroes Transport,,Société de transport routier," Rte de Petit-Roeulx 109, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,,
GM Drive, +32 492 77 48 92,Service de navette aéroport,,Soignies,https://gmdrive.wixsite.com/gm-drive,
TAXI BLC GIL, +32 470 96 96 46,Service de transport et d'accompagnement," Av. de la Houssière 152, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,http://taxiblc.be/,
International Transport And Trade Consultant, +32 2 347 15 00,Service de transport," Chau. de Louvain 490, 1380 Lasne, Belgique",Lasne,,
Transports J.P.C., +32 495 25 44 55,Société de transport routier," Rue Winston Churchill 236, 6180 Courcelles, Belgique",Courcelles,,
Autocars Gilles, +32 2 537 28 98,Compagnie d'autobus," Chem. de la Praye 7G, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.gilles.be/fr/,
Koffi Transports, +32 473 19 94 70,Service de navette aéroport," Rue du Gros Buisson 23, 6031 Charleroi, Belgique",Charleroi,https://navette-privee-koffi.be/,
Lift Express & LocaGrue, +32 478 69 57 40,Services de déménagement et de stockage," rue Henri la Fontaine 7, 1480 Tubize, Belgique",Tubize,https://www.loca-lift.com/,
KENDO TRANSPORT & LOGISTIQUE, +32 468 53 20 59,Service de location d'autobus," Rue de Quiévrain 20, 7300 Boussu, Belgique",Boussu,http://www.kendotransport.com/,
TSRD déménagement - transport - Lift, +32 496 93 17 18,Services de déménagement et de stockage," Av. Jean Mermoz 33, 6220 Charleroi, Belgique",Charleroi,https://tsrd-demenagement.be/fr,
NMS Transport, +32 488 29 35 42,Service de taxi," Rue du Puits, 6043 Charleroi, Belgique",Charleroi,https://www.taxi-navette-nms.be/,
Taxi Sympa, +32 486 55 89 13,Service de taxi," Rue Edouard Moucheron 26, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,http://www.taxi-sympa.be/,
Phil Transports, +32 71 85 14 03,Société de transport routier," Rue Ernest Solvay 19, 6211 Mellet, Belgique",Mellet,,
Jubile Invest, +32 64 21 65 21,Société de transport international de marchandises," Chau. Paul Houtart 88, 7110 Houdeng-Goegnies, Belgique",Houdeng-Goegnies,,
DHL Express Service Point (COIFFEUR LAURENT), +32 2 715 50 50,Coursier," Rue G. Wincqz 232, 7060 Soignies, Belgique",Soignies,https://locator.dhl.com/results?address=id:BRUF15&language=nl&lc=BE&resultUom=km&clientAppCode=GYD,
Bca Europe Transport Solutions,,Société de transport routier," Rue du Bosquet 8, 1400 Nivelles, Belgique",Nivelles,,
UPS Access Point,,Services d'expédition et de livraison," Chau. de Roeulx 368, 7062 Soignies, Belgique",Soignies,https://www.ups.com/be/en/services/e-commerce/access-point-network.page,
Taxi Limo Ben, +32 486 94 15 51,Service de taxi," Av. du Vieux Cèdre 16, 7850 Enghien, Belgique",Enghien,http://www.taxi-ben.be/,
TCS Partner, +32 2 374 22 72,Compagnie d'autobus," Chau. Brunehault, 7063 Soignies, Belgique",Soignies,,
HG Travel-Autos SPRL, +32 68 28 51 36,Service de chauffeur privé," Rue des Foudriers 14, 7822 Ath, Belgique",Ath,http://www.travel-autos.be/,
SRL Entreprise Van Wesemael F, +32 472 61 47 15,Société de transport routier,,Soignies,https://www.fredvw-travaux.be/,
Gobert et Fils, +32 65 72 82 95,Travaux généraux," Rue de la Pierrette 2, 7061 Soignies, Belgique",Soignies,https://www.groupegobert.com/,
Deschieter by TMF Operating, +32 65 40 03 00,Service de transport," Rue de Douvrain 23 Z Darse sud, 7011 Baudour, Belgique",Baudour,https://www.tmf-operating.com/,
MOBILYTEAM Srl, +32 470 46 36 44,Service de transport," Chem. du Bois de Clabecq 3, 1440 Braine-le-Château, Belgique",Braine-le-Château,https://mobilyteam.be/,
Vanreck Transport Snc, +32 69 68 99 56,Société de transport routier," Rue de Favarcq 129, 7970 Beloeil, Belgique",Beloeil,,
Agence de location Lift Express et Loca Grue Namur, +32 473 61 40 73,Services de déménagement et de stockage,,Soignies,https://liftservicenamur.be/,
Durant R.& Fils Transports sprl, +32 64 44 20 14,Service de livraison," Rue des Ateliers 41, 7160 Chapelle-lez-Herlaimont, Belgique",Chapelle-lez-Herlaimont,,
LVC Lachguer, +32 493 93 80 21,Service de taxi," Rue Notre Dame 4, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.lvc-lachguer.be/,
TSRD Garde Meubles, +32 2 366 36 66,Entreprise de déménagement," Av. Jean Mermoz 33, 6041 Charleroi, Belgique",Charleroi,https://tsrd-gardemeubles.be/,
Transports Et Terrassements Magermans SRL,,Société de transport routier," Rue du Chaufour 15, 6181 Courcelles, Belgique",Courcelles,,
LeBled Charleroi, +32 71 42 09 16,Société de transport international de marchandises," Chau. Impériale 76, 6060 Charleroi, Belgique",Charleroi,,
Binche-Navette, +32 496 56 65 10,Service de navette aéroport," Rue des Boulois 51 A, 7134 Binche, Belgique",Binche,http://www.binche-navette.be/,
Bus TEC,,Société de transport routier," Pl. Albert-Elisabeth 36, 7330 Saint-Ghislain, Belgique",Saint-Ghislain,,
Destanex - Transport Européen ADR, +32 479 27 99 30,Société de transport international de marchandises," Rue Paulin Hulin 77, 6180 Courcelles, Belgique",Courcelles,,
Agence de location Lift Express - Louvain, +32 478 69 57 40,Services de déménagement et de stockage,,Soignies,https://www.liftexpress.be/fr/index.html,
Taxi benoît,,Service de taxi," Rue des Martyrs de Soltau 1a, 7060 Soignies, Belgique",Soignies,,
Déménagements Chiapparo & Fils sprl Charleroi, +32 71 45 55 28,Services de déménagement et de stockage," Rue de Trazegnies 183, 6180 Courcelles, Belgique",Courcelles,http://demenagements-chiapparo.be/,
Agence Lift Express - Bruxelles Brabant, +32 2 521 04 06,Services de déménagement et de stockage,,Soignies,https://www.lift-express.be/,
VDN TRANSPORT,,Siège social," Chau. de Bruxelles 740, 1410 Waterloo, Belgique",Waterloo,,
Le Quinquet, +32 67 34 80 00,Travailleur social," Rue de Neufvilles 15, 7060 Soignies, Belgique",Soignies,https://www.lequinquet.be/,
BR Navette Aeroport, +32 495 81 86 20,Service de navette aéroport,,Soignies,,
Pro Débarras, +32 489 05 19 21,Service de débarras de maison,,Soignies,,
Easy Shuttle, +32 472 92 08 76,Service de navette aéroport," Rue de la Poterie Monseu 12, 7100 La Louvière, Belgique",La Louvière,http://www.kgeasyshuttle.be/,
Transports Wincq Benelux, +32 64 22 16 67,Société de transport routier," Rue de l'Yser 260, 7110 La Louvière, Belgique",La Louvière,,
TAXI COSY CHARLEROI CITY/AIRPORT BRUXELLES PMR, +32 479 59 59 52,Service de taxi," 52, Rue Gaston Durvaux 22, 6043 Charleroi, Belgique",Charleroi,https://www.taxi-cosy.com/,
Querton Michael, +32 475 54 56 11,Urologue," Chem. de l'Ardoisier 86, 7060 Soignies, Belgique",Soignies,https://drquerton.be/,
Pouya M., +32 67 63 61 08,Urologue," Chem. d'Auverleau 12, 7060 Soignies, Belgique",Soignies,https://rosa.be/fr/hp/mahmoud-pouya/,
Gwendoline Plennevaux - Urologue à Soignies, +32 67 34 84 11,Urologue," Chau. de Braine 49, 7060 Soignies, Belgique",Soignies,,
Docteur Gian Luca Soscia, +32 470 21 70 23,Urologue," Chau. du Roeulx 320 A, 7000 Mons, Belgique",Mons,https://progenda.be/calendars/docteur-soscia-gian-luca-urologue-mons,
CHR Haute Senne - Le Tilleriau, +32 67 34 84 11,Hôpital," Chau. de Braine 49, 7060 Soignies, Belgique",Soignies,http://www.chrhautesenne.be/fr/sites/2/le-tilleriau,
Claude Hauzeur, +32 64 31 29 73,Urologue," Rue Jacquet 10, 7061 Soignies, Belgique",Soignies,https://progenda.be/calendars/docteur-hauzeur-claude-urologue-montigny-le-tilleul-thieusies,
Ophtalmologue Lekeu, +32 65 87 27 82,Ophtalmologiste," Rue Jacquet 10, 7061 Soignies, Belgique",Soignies,http://ophtalmologue-lekeu.be/,
Medi Ophta Gilon, +32 67 33 39 41,Centre d'ophtalmologie," Chau. d'Enghien 188, 7060 Soignies, Belgique",Soignies,http://www.docteurgilon.be/index.php/contact,
Dr Etienne Marchand - Cardiologue, +32 477 27 89 90,Cardiologue," Rue des Martyrs de Soltau 6, 7060 Soignies, Belgique",Soignies,https://cardio-marchand.be/,
Khouzam / Samir, +32 67 33 63 65,Médecin généraliste," Rue Billaumont 1, 7060 Soignies, Belgique",Soignies,http://www.chrhautesenne.be/fr/services/medecins/8/medecine#!medic=21,
Ali Reza Hedeshi Cardiologue, +32 473 36 63 67,Cardiologue," Rue des Déportés 55, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://www.doctoranytime.be/d/cardiologue/hedeshi-ali-reza?utm_source=gmb&utm_medium=organic&utm_campaign=profile,
CHR Haute Senne - Le Tilleriau, +32 67 34 84 11,Hôpital," Chau. de Braine 49, 7060 Soignies, Belgique",Soignies,http://www.chrhautesenne.be/fr/sites/2/le-tilleriau,
Dr Christophe Janssen, +32 476 48 35 83,Cardiologue," Rue d'Horrues 80, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,http://drchristophejanssen.progenda.be/,
Docteur Thierry Bouvy, +32 65 34 89 52,Cardiologue," Rue du Faux Bois 9, 7050 Jurbise, Belgique",Jurbise,http://www.drbouvy.cardionet.be/,
Cardio-Joly, +32 67 79 05 55,Médecin," Rue du Cerf 5, 7060 Soignies, Belgique",Soignies,,
Cabinet vétérinaire BeVet - Soignies, +32 67 40 08 10,Vétérinaire," Bd Roosevelt 30, 7060 Soignies, Belgique",Soignies,https://bevet.be/clinique/bevet-cabinet-veterinaire-soignies/,
Vétérinaire Richet Pauline, +32 487 64 57 02,Vétérinaire," Rue Billaumont 2, 7060 Soignies, Belgique",Soignies,http://www.veterichet.be/,
Valissant Eric, +32 477 47 80 37,Vétérinaire," Chau. de Mons 36, 7060 Soignies, Belgique",Soignies,https://www.pagesdor.be/entreprise/Soignies/L11272829/Valissant+E/,
Cabinet Vétérinaire Dr Damien Delbecq, +32 494 70 21 66,Vétérinaire," Chau. de Bruxelles 162, 7061 Soignies, Belgique",Soignies,,
Drs Lambotte / cabinet du long chêne, +32 67 33 37 85,Vétérinaire," Chau. de Lessines 150, 7060 Soignies, Belgique",Soignies,http://vetesoignies.be/,
Vetopia - Vétérinaire Barta Stéphanie (repris par BeVet Soignies), +32 479 27 57 52,Vétérinaire," Chem. de la Berlière 5C, 7060 Soignies, Belgique",Soignies,http://vetopia.be/,
Dr Groignet Stéphanie, +32 65 97 38 97,Vétérinaire," Chem. Marguerite 40, 7061 Soignies, Belgique",Soignies,https://www.facebook.com/cabinetvetenergy,
Scoman Ingrid, +32 477 20 64 47,Vétérinaire," Rue de Sirieu 271/A, 7061 Soignies, Belgique",Soignies,,
Vétérinaire Siraux amelie, +32 496 75 27 77,Vétérinaire," Rue Caulier 107, 7063 Soignies, Belgique",Soignies,,
Allard / Claire, +32 65 73 18 81,Vétérinaire," Rue Tamisette 5, 7061 Soignies, Belgique",Soignies,,
Cabinet Vétérinaire Du Long Chêne, +32 67 33 37 85,Vétérinaire," Chau. de Lessines 150, 7060 Soignies, Belgique",Soignies,http://vetesoignies.be/,
Cabinet Vétérinaire Dr Boisdenghien Rachel, +32 67 67 05 60,Vétérinaire," Grand Chemin 52C, 7063 Soignies, Belgique",Soignies,,
Wrzosriewicz / Franck, +32 477 76 60 01,Vétérinaire," Chau. de Mons 99, 7070 Le Rœulx, Belgique",Le Rœulx,http://www.veterinaire-franck.be/,
Colinet Christelle (Consultation sur rendez vous), +32 67 55 63 73,Vétérinaire," Chau. de Mons 77, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://www.centre-veterinaire-braine.be/,
Sandron Sophie (Veto Zen), +32 67 55 33 03,Vétérinaire," Av. du Marouset 55, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://tipaw.com/professionnel/veterinaire/dr-sophie-sandron---veto-zen---veterinaire-osteopathe-et-acupuncteur,
Vétérinaire Gauquier-, +32 65 36 07 45,Vétérinaire," Rue des Viaducs 215, 7020 Mons, Belgique",Mons,http://veterinairegauquier.be/,
HumAniVet - Cabinet Vétérinaire Marchand, +32 67 44 47 12,Vétérinaire," Rue Saint-Roch 36 A, 7190 Écaussinnes, Belgique",Écaussinnes,http://humanivet.be/,
Dr Christine Jaucot, +32 65 84 84 60,Vétérinaire," Rue Grande 255a, 7020 Mons, Belgique",Mons,https://www.veterinairejaucot.be/,
Cabinet vétérinaire BeVet - Mons Chemin de la procession, +32 65 14 09 50,Vétérinaire," Chem. de la Procession 433, 7000 Mons, Belgique",Mons,https://bevet.be/clinique/cabinet-veterinaire-mons/,
Cabinet vétérinaire Liénard Sophie, +32 495 93 78 19,Vétérinaire," Rue d'Houdeng 30, 7070 Le Rœulx, Belgique",Le Rœulx,http://www.veterinaire-lienard.be/,
Dufrane Catherine, +32 65 31 83 54,Vétérinaire," Drève du Prophète 4, 7000 Mons, Belgique",Mons,http://www.dr-cath-dufrane.be/,
Vétérinaire Nélis Caroline - VTLYS, +32 474 74 77 48,Vétérinaire," Chem. du Prince 242, 7050 Jurbise, Belgique",Jurbise,http://www.vet-nelis.be/,
Cabinet vétérinaire des étangs, +32 67 87 88 86,Vétérinaire," Chem. de Feluy 25, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://joyeuxf.wixsite.com/veterinaire-braine,
Lezy / Annick, +32 475 57 45 20,Vétérinaire," Chau. du Roeulx 1139, 7021 Mons, Belgique",Mons,,
Veterinaire Isabelle Thiry, +32 67 55 28 77,Vétérinaire," Rue de la Bienfaisance 56, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,,
Hautecoeur Cathy, +32 495 16 59 94,Soins vétérinaires," Chau. du Roeulx 543, 7062 Soignies, Belgique",Soignies,,
Desquesnes / Laurent, +32 65 84 24 42,Vétérinaire," Chem. du Pont d'Haine 2, 7034 Mons, Belgique",Mons,http://www.vetodesquesnes.be/,
Dr vétérinaire Bérengère Bougard, +32 495 25 29 85,Vétérinaire," Rue du Vent de Bise 3, 7110 Houdeng-Aimeries, Belgique",Houdeng-Aimeries,http://veterinairebougard.wixsite.com/veterinairebougard,
"Cabinet vétérinaire du Château (chiens, chats et NAC) / Dr. Busellato & Dr. Phuong", +32 64 21 62 18,Vétérinaire," Av. du Roi Albert 3, 7070 Le Rœulx, Belgique",Le Rœulx,,
Liegeois Jean-Louis René, +32 65 22 75 01,Vétérinaire," Rte d'Ath 328, 7050 Jurbise, Belgique",Jurbise,,
Latteur / Cynthia, +32 64 66 31 41,Vétérinaire," Rue de Bray 34, 7110 La Louvière, Belgique",La Louvière,https://www.vetelatteur.be/,
Ruelle Pascale, +32 65 35 31 01,Vétérinaire," Rue Charles Périn 4, 7011 Mons, Belgique",Mons,,
"Vétomappes : Dr Michel, Dr Floris, Dr Desoignies", +32 65 88 59 75,Vétérinaire," Rue Général Leman 50, 7012 Mons, Belgique",Mons,http://www.vetomappes.be/,
Cabinet vétérinaire - Nathalie Parent, +32 472 83 65 76,Vétérinaire," Rue des Ecossais 35, 7034 Mons, Belgique",Mons,http://www.veterinaireparent.be/,
Cabinet vétérinaire Dr Leclercq Mathilde, +32 497 46 77 81,Vétérinaire," Av. de la Déportation 44, 7190 Écaussinnes, Belgique",Écaussinnes,https://www.facebook.com/DrLeclercqM/,
Dehon Paul, +32 65 33 41 20,Soins vétérinaires," Chau. de Mons 351, 7060 Soignies, Belgique",Soignies,,
Garage C&K Motor, +32 67 33 33 65,Atelier de réparation automobile," Rue Prévot 6, 7060 Soignies, Belgique",Soignies,http://www.ckmotor.be/,
Aless Auto, +32 477 49 22 88,Garage automobile," Chau. de Mons 159, 7060 Soignies, Belgique",Soignies,https://www.facebook.com/pages/category/Automotive-Repair-Shop/ALESS-AUTO-412475886024166/,
Au garage by Sto Racing, +32 483 60 00 14,Garage automobile," Chau. de Braine 112, 7060 Soignies, Belgique",Soignies,http://www.storacing.be/,
Garage Citroën Mononk, +32 67 33 27 60,Concessionnaire Citroën," Chau. du Roeulx 413, 7062 Soignies, Belgique",Soignies,http://www.mononk.be/,
Barbieux / Dimitri, +32 67 34 03 43,Atelier de carrosserie automobile," Chem. du Cornet 56/A, 7060 Soignies, Belgique",Soignies,https://local.infobel.be/BE100184157-067340343/barbieux_dimitri-soignies.html,
Auto5 Soignies, +32 67 64 56 50,Garage automobile," Chem. de la Guelenne 1B, 7060 Soignies, Belgique",Soignies,https://centres.auto5.be/hainaut/soignies/chemin-de-guelenne-1b?utm_source=google&utm_medium=local&utm_campaign=google-local,
Strebelle et Fils, +32 67 33 27 69,Atelier de réparation automobile," Chau. de Mons 75, 7060 Soignies, Belgique",Soignies,,
Pneus Service Soignies, +32 67 33 07 77,Magasin de pneus," Chem. de la Guelenne 64, 7060 Soignies, Belgique",Soignies,https://www.point-s.be/,
Garage De Turck sa - Spécialiste MAZDA, +32 67 33 33 25,Garage automobile," Chau. d'Enghien 376, 7060 Soignies, Belgique",Soignies,,
Concessionaire Marcassin, +32 67 33 25 20,Concessionnaire automobile," Chau. de Mons 175, 7060 Soignies, Belgique",Soignies,http://rmarcassin.be/,
Ford Steveny Soignies, +32 67 33 35 45,Concessionnaire Ford," Chau. de Mons 71, 7060 Soignies, Belgique",Soignies,https://www.steveny.be/,
Autoelec Blondeau sprl, +32 67 33 35 73,Atelier de réparation automobile," Chau. de Mons 109, 7060 Soignies, Belgique",Soignies,,
Bosch Car Service - G.D Sport SA Spécialiste BMW, +32 65 72 85 85,Atelier de réparation automobile," Chau. de Bruxelles 29c, 7061 Soignies, Belgique",Soignies,https://www.boschcarservice.com/be/nl/afspraak/#/booking/classic/landing?customerId=76085520,
RENAULT DACIA SOIGNIES - GARAGE J. R. DURIEU ET FILS, +32 67 33 21 30,Concessionnaire automobile," Chau. du Roeulx 457, 7062 Soignies, Belgique",Soignies,https://fr.dacia.be/trouvez-votre-concessionnaire.html,
AUTO HF MOTORS, +32 491 75 54 55,Garage automobile," Chem. de la Guelenne 2/A, 7060 Soignies, Belgique",Soignies,https://autohfmotors.com/,
